stock1,stock2,correlation,lag
DVN,POOL,0.001486365648133919,1
DVN,PPG,0.0006379780807088733,1
DVN,PPL,0.0006283862360573341,1
DVN,PRU,0.0017471257673468104,1
DVN,PSA,0.00043881640790637965,30
DVN,PSX,0.0019530305587616404,1
DVN,PTC,0.0002123598932317837,10
DVN,PWR,0.0015300134891713605,1
DVN,PYPL,0.0006070212287575009,180
DVN,QCOM,0.0008417894437049254,20
DVN,QRVO,0.000478669251332375,10
DVN,RCL,0.0004527517674215017,10
DVN,REG,0.0009650864507300403,1
DVN,REGN,0.00026773008789192495,1
DVN,RF,0.0014832491917793442,1
DVN,RHI,-0.0012401830791248212,60
DVN,RJF,0.0020395903588955023,1
DVN,RL,0.0017631063978732224,1
DVN,RMD,0.0003208308553034674,10
DVN,ROK,0.0007184142247152646,1
DVN,ROL,0.0005361690452471392,10
DVN,ROP,-0.0007838465140452928,1
DVN,ROST,-0.0005058400716433538,30
DVN,RSG,0.00019077914209494385,1
DVN,RTX,0.0018691860907276419,1
DVN,RVTY,0.00026135054671984847,5
DVN,SBAC,0.0005428829745093025,1
DVN,SBUX,-0.00013318974308298601,180
DVN,SCHW,0.0005691775757414858,1
DVN,SHW,0.00021948067957631875,1
DVN,SJM,0.00021330917883615537,120
DVN,SLB,0.0010834370108176998,1
DVN,SMCI,0.0007837745805574894,180
DVN,SNA,0.001070483811983847,1
DVN,SNPS,-0.00045452999691964234,1
DVN,SO,-0.0002611922770188482,30
DVN,SOLV,0.0,1
DVN,SPG,0.0008842790760424196,1
DVN,SPGI,0.00028335728245130603,20
DVN,SRE,0.0007113042807846898,1
DVN,STE,0.00032369552805509594,5
DVN,STLD,0.0011026310302969622,1
DVN,STT,0.0017329288906035609,1
DVN,STX,0.0004268042366096551,5
DVN,STZ,-0.0004913506119726153,30
DVN,SWK,0.0018483842353661723,1
DVN,SWKS,0.0007641337604111564,180
DVN,SYF,0.0013676360883053274,1
DVN,SYK,-0.0008535832986669858,1
DVN,SYY,0.0010307424351535558,1
DVN,T,0.00020936151417664655,5
DVN,TAP,0.0010842751727568303,1
DVN,TDG,0.0017932647913759695,1
DVN,TDY,0.001333875645318532,1
DVN,TECH,0.000266774772281708,10
DVN,TEL,0.0006981655898310998,1
DVN,TER,0.0003983480835146668,10
DVN,TFC,0.0009639679145847086,1
DVN,TFX,0.0009581465207099331,1
DVN,TGT,0.000642750602983604,1
DVN,TJX,0.0003052038617349991,180
DVN,TMO,0.0011553420692410376,5
DVN,TMUS,0.0007394831530215498,5
DVN,TPR,0.001389291734031397,1
DVN,TRGP,0.002487448598550955,1
DVN,TRMB,0.0010420533990452199,1
DVN,TROW,0.001401379297770641,1
DVN,TRV,0.00034072815822263676,5
DVN,TSCO,0.00045683107664603353,1
DVN,TSLA,-0.0004558168891771692,120
DVN,TSN,0.0005904352610098668,1
DVN,TT,0.00044772826565092595,1
DVN,TTWO,-0.00031238343764110896,20
DVN,TXN,0.00032686117004770943,10
DVN,TXT,0.0014726085545081814,1
DVN,TYL,0.0008450805977580771,1
DVN,UAL,0.0003047317430958362,180
DVN,UBER,-0.0004798428274758402,30
DVN,UDR,0.0013172305358342498,1
DVN,UHS,0.0004755205112719991,10
DVN,ULTA,-0.0005189534505541886,30
DVN,UNH,-0.00032801929675813654,1
DVN,UNP,0.0010174996529424424,1
DVN,UPS,-0.0003037062142022092,30
DVN,URI,0.0030317704444688216,1
DVN,USB,0.0004838578529906131,20
DVN,V,-0.00017967414171429137,5
DVN,VICI,0.0009102499850991819,1
DVN,VLO,0.0015886865451458598,1
DVN,VLTO,-0.0005010919180247186,5
DVN,VMC,0.0009812372998197097,1
DVN,VRSK,-0.00041200174653268485,1
DVN,VRSN,0.00024102881013125162,10
DVN,VRTX,0.000708253966103325,10
DVN,VST,0.0005997283170345155,1
DVN,VTR,0.00018596584957643265,1
DVN,VTRS,0.0013010255181882505,1
DVN,VZ,0.0005511877919937693,5
DVN,WAB,0.0008946496417141104,1
DVN,WAT,0.0008576332494608826,60
DVN,WBA,0.00045106490056723416,1
DVN,WBD,0.0011435871922868895,1
DVN,WDC,-0.0006854051059906836,5
DVN,WEC,-0.0002211301563560577,30
DVN,WELL,0.0006053331883990826,1
DVN,WFC,0.000599284868247804,1
DVN,WM,-0.0001765555903866714,30
DVN,WMB,0.0009282132864131755,1
DVN,WMT,0.00034678756714825423,10
DVN,WRB,0.0008915397668899658,1
DVN,WRK,0.000520221344236502,180
DVN,WST,-0.0005233448693556474,5
DVN,WTW,0.0002967789992107988,1
DVN,WY,0.0009595958164863653,1
DVN,WYNN,-0.0007239416716807939,120
DVN,XEL,-0.0002521892490478615,30
DVN,XOM,0.0004169323696235356,10
DVN,XYL,0.0007214469807206987,1
DVN,YUM,-0.00021647260260950496,1
DVN,ZBH,0.0004182227916067794,10
DVN,ZBRA,0.0013441881756229436,1
DVN,ZTS,0.0007318488614005874,5
DXCM,EA,-0.000850309848119583,1
DXCM,EBAY,0.00034863752248930904,120
DXCM,ECL,-0.00039930351411087604,20
DXCM,ED,0.0008970942353098486,5
DXCM,EFX,0.001647067593565472,1
DXCM,EG,0.0005297769075395669,60
DXCM,EIX,0.0007319778035300862,1
DXCM,EL,0.0009285773650877481,5
DXCM,ELV,-0.0008444743887181302,20
DXCM,EMN,0.0012972217531157589,5
DXCM,EMR,-0.0005660581554867939,1
DXCM,ENPH,0.0014314005267278874,5
DXCM,EOG,0.0005851838047812896,5
DXCM,EPAM,0.001392121426125893,1
DXCM,EQIX,0.0014574099602884937,1
DXCM,EQR,-0.0011541542372663575,10
DXCM,EQT,-0.0013225815376623803,60
DXCM,ES,0.0011316369338842725,5
DXCM,ESS,0.0013762527019638537,1
DXCM,ETN,-0.00023441121505123899,5
DXCM,ETR,0.0007132129089577129,5
DXCM,ETSY,0.0005792244058589915,180
DXCM,EVRG,-0.0006027144718974878,10
DXCM,EW,0.0018052623259937318,1
DXCM,EXC,0.0004714934348772881,5
DXCM,EXPD,0.00030621844559847265,30
DXCM,EXPE,0.0011011298760902166,120
DXCM,EXR,0.001466096157904766,5
DXCM,F,0.0007399002655388524,1
DXCM,FANG,0.0006125945809874444,5
DXCM,FAST,-0.0008599320843679648,5
DXCM,FCX,0.0005560904989236073,5
DXCM,FDS,0.001628871160210979,1
DXCM,FDX,-0.0009883989080581288,1
DXCM,FE,0.000689435215241635,1
DXCM,FFIV,0.0004645970423286392,60
DXCM,FI,-0.0006445295597755132,1
DXCM,FICO,0.0015133569835301367,1
DXCM,FIS,0.0008921620676445629,1
DXCM,FITB,-0.0006120920712757074,30
DXCM,FMC,-0.00128612383578985,20
DXCM,FOX,0.0003319507177690584,30
DXCM,FOXA,0.0005062178786207815,30
DXCM,FRT,-0.0008518426500048096,5
DXCM,FSLR,0.0011749170699632743,1
DXCM,FTNT,-0.0015621568907167307,5
DXCM,FTV,0.001037729982100345,10
DXCM,GD,-0.0009928113664572132,1
DXCM,GE,0.0005189061748436852,10
DXCM,GEHC,0.0006868969358802698,5
DXCM,GEN,-0.0013687497886935903,30
DXCM,GEV,0.0,1
DXCM,GILD,-0.0011456470585091089,1
DXCM,GIS,0.00043644588127004586,1
DXCM,GL,-0.000732058628583708,10
DXCM,GLW,0.0005736200906040056,1
DXCM,GM,0.0009339497680034872,1
DXCM,GNRC,0.003011970535276403,5
DXCM,GOOG,-0.0003901009552541543,180
DXCM,GOOGL,-0.00034269388830901264,30
DXCM,GPC,0.000663609668344784,5
DXCM,GPN,0.0017296087282221752,5
DXCM,GRMN,0.0011673100984519302,1
DXCM,GS,-0.000528270165145736,5
DXCM,GWW,0.0006634563031486029,1
DXCM,HAL,0.0003363533940167414,120
DXCM,HAS,0.001236632774646655,5
DXCM,HBAN,0.0004282582369127956,180
DXCM,HCA,0.0016022276250920947,1
DXCM,HD,0.0005448679239351873,1
DXCM,HES,-0.001202641824999022,1
DXCM,HIG,0.0015143053644242953,5
DXCM,HII,0.001960531356915733,10
DXCM,HLT,0.0009260994565038455,1
DXCM,HOLX,0.0018618454985388142,1
DXCM,HON,0.0005967942074942644,60
DXCM,HPE,0.0011136678119154605,5
DXCM,HPQ,-0.0011556881732047628,10
DXCM,HRL,0.0004385488547181058,1
DXCM,HSIC,0.0018888912768923137,1
DXCM,HST,0.0017075373775467377,5
DXCM,HSY,-0.0009005961571673662,20
DXCM,HUBB,-0.0008098730179474348,180
DXCM,HUM,-0.0009905452971240905,20
DXCM,HWM,0.0006260521777402437,1
DXCM,IBM,0.0003247305036541768,20
DXCM,ICE,-0.00042045034780963727,30
DXCM,IDXX,0.0031888858788007464,1
DXCM,IEX,-0.00041576209737471535,5
DXCM,IFF,0.0017876144304713672,5
DXCM,ILMN,0.001027304166548153,5
DXCM,INCY,0.0007288725220427871,1
DXCM,INTC,-0.0008541369784587623,10
DXCM,INTU,0.0005230942925387218,10
DXCM,INVH,0.001791816369818324,1
DXCM,IP,0.00037860681128984403,5
DXCM,IPG,0.001651813947297276,1
DXCM,IQV,0.0028910056240689414,1
DXCM,IR,0.00041364169291336565,5
DXCM,IRM,0.0007334006537752606,1
DXCM,ISRG,0.001120582448844278,1
DXCM,IT,-0.0017948852058000473,20
DXCM,ITW,-0.0009307892070711013,5
DXCM,IVZ,0.0009428341339681531,1
DXCM,J,-0.0008617706482010387,30
DXCM,JBHT,0.0014124146903625966,10
DXCM,JBL,0.0009641660582230471,1
DXCM,JCI,0.0007845913079958956,5
DXCM,JKHY,0.002410846857813346,1
DXCM,JNJ,-0.0004708944600179369,1
DXCM,JNPR,0.0012149652516654666,5
DXCM,JPM,-0.00048287564737227104,5
DXCM,K,-0.0008759086944587383,5
DXCM,KDP,0.00048042936236097406,1
DXCM,KEY,-0.0008286608280167995,5
DXCM,KEYS,0.00047515296803561093,20
DXCM,KHC,0.0003414779091309964,120
DXCM,KIM,0.0006486924741000462,5
DXCM,KLAC,0.0009137940361418678,5
DXCM,KMB,0.00021832399368398663,60
DXCM,KMI,0.00032569724785744313,10
DXCM,KMX,0.0011055114729893528,5
DXCM,KO,-0.00020648214428905105,60
DXCM,KR,-0.0005426490512262505,20
DXCM,KVUE,0.001321125030329525,1
DXCM,L,0.0009546245365200856,5
DXCM,LDOS,-0.0005937677490384566,20
DXCM,LEN,-0.0003079416109209739,1
DXCM,LH,0.0008448619225004293,1
DXCM,LHX,0.0008868385897199757,10
DXCM,LIN,-0.0004118411709144086,10
DXCM,LKQ,0.0008750028396317341,1
DXCM,LLY,-0.0005737165126990635,1
DXCM,LMT,0.0001588872437429634,5
DXCM,LNT,0.0004891823820853417,5
DXCM,LOW,0.00030592545870014527,30
DXCM,LRCX,-0.0007348425056898453,1
DXCM,LULU,0.0009642608240304381,120
DXCM,LUV,-0.0006835052397237853,20
DXCM,LVS,0.0007064226767444001,1
DXCM,LW,0.0007444639693043953,1
DXCM,LYB,0.00044875886932698475,20
DXCM,LYV,-0.0009645577854162395,60
DXCM,MA,0.00042959773656851217,5
DXCM,MAA,-0.0013805287465237796,20
DXCM,MAR,0.0005211900909880897,5
DXCM,MAS,-0.001150538577842342,5
DXCM,MCD,-0.0005799184122085353,120
DXCM,MCHP,-0.00044651268145374124,1
DXCM,MCK,-0.0007115306933096148,1
DXCM,MCO,-0.000831201163703705,5
DXCM,MDLZ,-0.0004004712990416581,10
DXCM,MDT,0.0004154768151388814,1
DXCM,MET,0.000679591736916665,5
DXCM,META,-0.0004173730971114548,5
DXCM,MGM,0.0016745773368061993,1
DXCM,MHK,-0.0018612670999103268,60
DXCM,MKC,-0.0006175209924430767,5
DXCM,MKTX,-0.0036116061456490938,1
DXCM,MLM,0.0014165049429153754,5
DXCM,MMC,0.00025709936761753174,20
DXCM,MMM,0.0012989228440474913,1
DXCM,MNST,-0.0006577080110825245,60
DXCM,MO,0.00036779987637447075,10
DXCM,MOH,0.0007854380596226945,10
DXCM,MOS,0.0007713121056901609,5
DXCM,MPC,-0.0005873759012470518,1
DXCM,MPWR,-0.001648128822083796,1
DXCM,MRK,-0.0005982087865747797,5
DXCM,MRNA,0.0007205500432856981,10
DXCM,MRO,-0.0010661945658991673,10
DXCM,MS,-0.0008438579037037187,5
DXCM,MSCI,0.0013408471469691407,1
DXCM,MSFT,-0.0006761345595877213,30
DXCM,MSI,0.0010893397419261324,5
DXCM,MTB,-0.000613127682693017,1
DXCM,MTCH,0.001147401290281556,1
DXCM,MTD,0.0017006171399794271,1
DXCM,MU,-0.0008398237519933345,1
DXCM,NCLH,0.001719285090825668,1
DXCM,NDAQ,0.0010704155944183248,1
DXCM,NDSN,0.0007382811282342819,60
DXCM,NEE,-0.00041575004575135214,20
DXCM,NEM,-0.0009796478546531396,10
DXCM,NFLX,0.0007626238189790181,120
DXCM,NI,-0.0007953154732935666,1
DXCM,NKE,-0.0004778407379128741,5
DXCM,NOC,-0.0005250454720347489,60
DXCM,NOW,-0.00030188266915416655,20
DXCM,NRG,0.0015726110423823862,5
DXCM,NSC,0.0007278190308401661,60
DXCM,NTAP,0.0006231673450724102,30
DXCM,NTRS,0.0006302244544389053,10
DXCM,NUE,-0.0008974794463295978,10
DXCM,NVDA,0.0008482337919837346,5
DXCM,NVR,0.0013524988827313819,5
DXCM,NWS,0.0028811169634313906,1
DXCM,NWSA,0.0016171374789687143,5
DXCM,NXPI,-0.0006705218102335726,1
DXCM,O,0.0006197711509188005,5
DXCM,ODFL,0.0009624069194440086,10
DXCM,OKE,-0.0005583901320081718,1
DXCM,OMC,0.00041943125250553173,120
DXCM,ON,0.0006248163692627787,120
DXCM,ORCL,0.0007933829611454187,60
DXCM,ORLY,0.0006486096980624509,20
DXCM,OTIS,0.00108867153828745,5
DXCM,OXY,-0.0006058582170585402,10
DXCM,PANW,-0.0008920367906759753,5
DXCM,PARA,0.0016301650141366884,1
DXCM,PAYC,0.0020724375271844167,1
DXCM,PAYX,-0.0008458502751105366,5
DXCM,PCAR,0.0004902322175427974,120
DXCM,PCG,0.0028746878212044936,1
DXCM,PEG,0.000876611407869516,5
DXCM,PEP,-0.00028062581112574405,10
DXCM,PFE,0.0008139610804655425,30
DXCM,PFG,-0.0012037756132696482,5
DXCM,PG,-0.0003665029382886789,5
DXCM,PGR,0.000697539083925574,120
DXCM,PH,0.0004142866448025929,1
DXCM,PHM,0.0005197574887602881,1
DXCM,PKG,0.0015970936043361546,5
DXCM,PLD,0.0006703352575291168,1
DXCM,PM,-0.0003817453816563546,5
DXCM,PNC,-0.00047011617866640467,10
DXCM,PNR,0.0006575258499303193,1
DXCM,PNW,0.00042039139210005657,120
DXCM,PODD,0.006165990726500291,1
DXCM,POOL,0.0010651369228517492,1
DXCM,PPG,0.001638463808510077,1
DXCM,PPL,0.000542789822246859,5
DXCM,PRU,0.0006488968502695507,1
DXCM,PSA,0.0008176146281402636,60
DXCM,PSX,-0.000564143012506022,10
DXCM,PTC,0.0022953522100778094,1
DXCM,PWR,0.0009570089467144854,60
DXCM,PYPL,-0.0005833100652802771,20
DXCM,QCOM,-0.0008232854123714632,30
DXCM,QRVO,0.000820692506680499,60
DXCM,RCL,-0.0017434396340768514,120
DXCM,REG,0.0015851992394937116,1
DXCM,REGN,0.000531116503599494,5
DXCM,RF,-0.0004939619927873433,1
DXCM,RHI,0.0012294849200999546,1
DXCM,RJF,0.0006013144629841303,5
DXCM,RL,0.0005750443634325237,10
DXCM,RMD,0.0014306389587541513,1
DXCM,ROK,0.0007709119585685247,5
DXCM,ROL,-0.0011292202366923766,20
DXCM,ROP,-0.0004738549911561553,60
DXCM,ROST,-0.001571338569675869,1
DXCM,RSG,-0.0005180424258895065,10
DXCM,RTX,-0.0006125717157947432,20
DXCM,RVTY,0.0010287968840324538,10
DXCM,SBAC,0.0010221317696155294,1
DXCM,SBUX,0.0003921175169424128,30
DXCM,SCHW,-0.0006668127401424162,60
DXCM,SHW,0.0009850832520087087,1
DXCM,SJM,-0.0008374829224133018,10
DXCM,SLB,-0.0005424797793808488,10
DXCM,SMCI,0.0014309352077219075,60
DXCM,SNA,0.0007005845521406772,1
DXCM,SNPS,0.0008678749899322808,5
DXCM,SO,-0.0005704048195897993,10
DXCM,SOLV,0.0,1
DXCM,SPG,0.000925774199383422,5
DXCM,SPGI,0.0005330064055319921,120
DXCM,SRE,0.0006854924131730485,1
DXCM,STE,0.0030660909507588554,1
DXCM,STLD,-0.001070832816409049,10
DXCM,STT,0.0014328429934307159,5
DXCM,STX,-0.0014060927100366062,1
DXCM,STZ,0.0012154522350356126,1
DXCM,SWK,-0.0009947299060307233,1
DXCM,SWKS,-0.0008776478199487653,10
DXCM,SYF,0.00226545564433109,1
DXCM,SYK,0.0007023616864393934,10
DXCM,SYY,0.0002971237838573896,1
DXCM,T,0.0004531536289449714,1
DXCM,TAP,0.001370565149239664,1
DXCM,TDG,0.0016962799751963477,5
DXCM,TDY,0.000838865279733675,1
DXCM,TECH,0.001462330253046274,60
DXCM,TEL,0.0006769959991254392,5
DXCM,TER,-0.0004199377905835251,30
DXCM,TFC,-0.0010172345506794687,60
DXCM,TFX,0.0012459608042868083,1
DXCM,TGT,-0.0012666506717885107,120
DXCM,TJX,0.0004425941296597819,1
DXCM,TMO,0.0005218027502935705,60
DXCM,TMUS,0.0004571300918083666,30
DXCM,TPR,0.0006392184093015767,1
DXCM,TRGP,0.0005170524246516067,5
DXCM,TRMB,0.0018011656192527062,1
DXCM,TROW,0.0009044944403717603,1
DXCM,TRV,-0.00042140625806870213,10
DXCM,TSCO,-0.00046363797600691015,180
DXCM,TSLA,0.0007790011893985836,30
DXCM,TSN,0.0008350707222553992,1
DXCM,TT,-0.000781315010543009,5
DXCM,TTWO,0.0007477582062500478,60
DXCM,TXN,-0.0006765245770673406,1
DXCM,TXT,0.0010227757832171136,10
DXCM,TYL,0.0022856211142922517,1
DXCM,UAL,0.0006249932379552054,120
DXCM,UBER,0.0008275441681676071,120
DXCM,UDR,0.0010649871413788154,5
DXCM,UHS,0.002645595703830221,1
DXCM,ULTA,0.00059829169402966,60
DXCM,UNH,0.00043229026522176696,10
DXCM,UNP,-0.00035331974707104397,1
DXCM,UPS,-0.0003411409540299042,30
DXCM,URI,-0.0008066557212886307,1
DXCM,USB,0.001049057848913133,120
DXCM,V,-0.0003784715070641063,20
DXCM,VICI,0.000674225324521567,1
DXCM,VLO,0.00043859545871210526,1
DXCM,VLTO,-0.0005742207113053002,30
DXCM,VMC,-0.0006747315573873799,60
DXCM,VRSK,-0.0004967475287981179,20
DXCM,VRSN,-0.0005426259049532684,30
DXCM,VRTX,0.0008852477289366134,1
DXCM,VST,-0.0010995011926713532,1
DXCM,VTR,-0.0010544280381392242,30
DXCM,VTRS,0.0008109370831115724,30
DXCM,VZ,0.000283752176559886,120
DXCM,WAB,-0.00031398578169125613,1
DXCM,WAT,0.0015878731733498586,1
DXCM,WBA,-0.0005535051837867093,120
DXCM,WBD,-0.0007314777676460559,5
DXCM,WDC,0.0008557434764272862,5
DXCM,WEC,-0.0006307195089104338,20
DXCM,WELL,-0.0009670696723914156,30
DXCM,WFC,0.0006052356380376961,5
DXCM,WM,-0.00024210663719968968,10
DXCM,WMB,-0.00046440873701656006,60
DXCM,WMT,-0.0005644318463727061,1
DXCM,WRB,-0.0008952949402871228,20
DXCM,WRK,0.0005255264944196815,1
DXCM,WST,0.002554043864268843,1
DXCM,WTW,0.0011305087346272914,60
DXCM,WY,-0.0007518278679872297,30
DXCM,WYNN,0.0005907805788833771,1
DXCM,XEL,0.00027554094873642076,30
DXCM,XOM,0.0005620581429475701,5
DXCM,XYL,0.0010761504383968521,1
DXCM,YUM,0.0007626351123602335,5
DXCM,ZBH,0.0013668156406510378,5
DXCM,ZBRA,0.0006583898879912845,10
DXCM,ZTS,0.0007084433301852649,1
EA,EBAY,-0.0009694234941626618,1
EA,ECL,0.00020214691495026721,20
EA,ED,0.0006402935295736428,5
EA,EFX,-0.0004071739381543257,10
EA,EG,-0.0003659883935505233,10
EA,EIX,0.0004266989635654803,120
EA,EL,0.0009791039522995817,1
EA,ELV,0.0011492507273479083,1
EA,EMN,-0.00032006610863299304,5
EA,EMR,0.00036220586663956875,10
EA,ENPH,0.001270390572392045,120
EA,EOG,-0.0004964950490570215,60
EA,EPAM,-0.000992854261535184,60
EA,EQIX,0.0005773716232448198,20
EA,EQR,0.0006632870490517353,60
EA,EQT,-0.0007937925249769966,1
EA,ES,-0.0005490217541105534,30
EA,ESS,0.00020041378920455986,10
EA,ETN,-0.0003630972271616278,120
EA,ETR,0.0004087660270560047,5
EA,ETSY,0.00026371102931092437,20
EA,EVRG,0.0005867749342917288,1
EA,EW,-0.0007377454109929276,10
EA,EXC,-0.00017197282334289438,30
EA,EXPD,0.00023603101031806361,1
EA,EXPE,-0.000319873506926995,1
EA,EXR,0.0005423346306571124,5
EA,F,0.00042370917626750605,10
EA,FANG,-0.0004071231233944974,1
EA,FAST,0.0007002774983054218,30
EA,FCX,0.00038482090966604395,30
EA,FDS,0.001119267557457496,1
EA,FDX,0.00046531057125922035,5
EA,FE,0.00039101631128756517,5
EA,FFIV,0.0008558580538779206,1
EA,FI,-0.00017548190580360585,120
EA,FICO,0.000551827299258934,5
EA,FIS,0.0005679524324530267,1
EA,FITB,-0.0006510402268621793,20
EA,FMC,0.0009809220962560341,10
EA,FOX,0.0003732773033205209,1
EA,FOXA,0.0002903380139918196,30
EA,FRT,-0.0008605414876259843,1
EA,FSLR,-0.0009930496901912845,1
EA,FTNT,0.0008056729586318478,30
EA,FTV,0.0003041808938967201,5
EA,GD,0.000742517615703314,5
EA,GE,-0.0002978222156232429,5
EA,GEHC,0.0011565949710770132,5
EA,GEN,0.001455191304819152,1
EA,GEV,0.0,1
EA,GILD,0.00020381919904388437,5
EA,GIS,-0.0004125096653033132,60
EA,GL,0.000879789967637361,5
EA,GLW,-0.0003037568746651819,5
EA,GM,0.0006325197547565914,10
EA,GNRC,-0.0016669977047346738,1
EA,GOOG,-0.0006368905724309836,5
EA,GOOGL,-0.0004984687796141055,5
EA,GPC,-0.0006487494438483236,5
EA,GPN,0.0003760731268190629,5
EA,GRMN,0.0005763283962825869,5
EA,GS,-0.00028172854926205107,1
EA,GWW,0.00032417724838866254,30
EA,HAL,0.0006634682944729641,10
EA,HAS,0.00047769598992409375,10
EA,HBAN,0.00034970435596478564,30
EA,HCA,0.0007223197681607172,1
EA,HD,0.00018951118178224126,30
EA,HES,0.00046834398645297575,10
EA,HIG,-0.0008033634448161448,5
EA,HII,-0.0008993583882668562,30
EA,HLT,0.0005780693626847453,5
EA,HOLX,0.000983554827911122,5
EA,HON,-0.000614268612268259,1
EA,HPE,0.00019705442917258267,5
EA,HPQ,0.000995166057000143,10
EA,HRL,-0.0006390822621329827,1
EA,HSIC,-0.0008951022895203643,1
EA,HST,-0.0008859866347122044,1
EA,HSY,-0.00016921282973837658,60
EA,HUBB,-0.00027081774867161257,5
EA,HUM,0.0009920759257217252,1
EA,HWM,-0.0003521060111214282,1
EA,IBM,0.0003263735459891955,5
EA,ICE,0.0009682176368147903,5
EA,IDXX,0.0008029705252047345,1
EA,IEX,0.0004297398165995301,5
EA,IFF,-0.0006776812968152895,5
EA,ILMN,0.00042618567257033725,10
EA,INCY,-0.0006270428872042823,1
EA,INTC,0.0005043325183601315,20
EA,INTU,0.00025987912479861645,5
EA,INVH,-0.0005642308966507959,5
EA,IP,0.0005710608257870688,10
EA,IPG,0.00038289353079281837,5
EA,IQV,-0.0004996816204903493,120
EA,IR,-0.0005118385280417181,120
EA,IRM,0.0003461309281671737,5
EA,ISRG,-0.000900214918416689,180
EA,IT,0.0011233910695475817,20
EA,ITW,0.00042928997191527484,10
EA,IVZ,-0.0006688364863434853,20
EA,J,0.00078132428529511,5
EA,JBHT,-0.0006087335795547746,60
EA,JBL,0.0005628533362435719,30
EA,JCI,0.0014413109606614396,5
EA,JKHY,-0.0010471010816795554,10
EA,JNJ,0.0004126682522446913,5
EA,JNPR,0.00034531836766657666,10
EA,JPM,9.963933892464944e-05,1
EA,K,0.0006005141177016638,1
EA,KDP,0.00034122668261620654,10
EA,KEY,0.001026654425372984,30
EA,KEYS,0.00031874600643896434,30
EA,KHC,-0.00014252258500944338,20
EA,KIM,0.0007815471055822449,10
EA,KLAC,0.00024803421226860125,20
EA,KMB,0.00022173216597514114,1
EA,KMI,0.0002346782886579753,10
EA,KMX,-0.0011188095072546713,1
EA,KO,0.0001520012826496091,10
EA,KR,-0.0002736620716139593,60
EA,KVUE,0.0007079310361566716,20
EA,L,-0.00029240669665990223,5
EA,LDOS,0.0010228056862299159,5
EA,LEN,-0.0002487085389865349,120
EA,LH,-0.00036244274305371576,1
EA,LHX,-0.0005956329813883324,30
EA,LIN,0.00036941899165777087,5
EA,LKQ,0.00047141218657578465,5
EA,LLY,0.000667430235239696,20
EA,LMT,0.00029544843580335106,5
EA,LNT,-0.000565761815742903,1
EA,LOW,-0.00026346105631226593,180
EA,LRCX,0.0003631120712026534,20
EA,LULU,0.0003532396680731034,1
EA,LUV,-0.00043597787744530727,180
EA,LVS,0.0005958608582823528,10
EA,LW,0.0006831971532917424,5
EA,LYB,-0.0002687216519388877,5
EA,LYV,0.00037175011234254435,30
EA,MA,0.00022267398728628403,20
EA,MAA,0.001034611163195126,30
EA,MAR,-0.00044084570301412503,1
EA,MAS,-0.0004514042793798885,1
EA,MCD,-0.0001982073519429095,10
EA,MCHP,-0.0011451484646099763,1
EA,MCK,0.0003628169626378079,5
EA,MCO,0.0013982566848751606,5
EA,MDLZ,-0.00017399389632353834,1
EA,MDT,0.0006197843296472328,5
EA,MET,-0.0004031020165735423,1
EA,META,-0.0005295915209053327,5
EA,MGM,-0.0005694472311253827,5
EA,MHK,0.0016532890255446056,10
EA,MKC,0.00036620832808501307,1
EA,MKTX,0.0007394442467394937,5
EA,MLM,-0.0005168389480124954,120
EA,MMC,0.0003073234130210204,5
EA,MMM,0.00036635170343308994,10
EA,MNST,-0.0004052934973923493,1
EA,MO,0.00027886717155770427,1
EA,MOH,-0.0007000651582371923,5
EA,MOS,0.00039621622972034774,5
EA,MPC,-0.0005300360243848047,1
EA,MPWR,-0.0008062093174336973,5
EA,MRK,0.0002364687053189178,180
EA,MRNA,0.0008902636497507781,30
EA,MRO,-0.0006915716468926497,1
EA,MS,0.0003015719467174548,5
EA,MSCI,-0.00048789564314389753,1
EA,MSFT,-0.00021970772161383634,30
EA,MSI,-0.0007932826488306142,1
EA,MTB,-0.0005028576228593246,1
EA,MTCH,-0.0007747362248224374,5
EA,MTD,-0.0006178794834876824,30
EA,MU,0.0006857861424981923,20
EA,NCLH,0.0007220361376853019,30
EA,NDAQ,-0.0001938036569770808,1
EA,NDSN,0.00038779991072048175,1
EA,NEE,-0.0003186695382542078,1
EA,NEM,0.00027310359313535964,10
EA,NFLX,-0.00035419816425197477,5
EA,NI,0.0006642904270195897,5
EA,NKE,0.00028143282529590814,5
EA,NOC,0.00048738412373966396,10
EA,NOW,0.00031526586976981255,20
EA,NRG,-0.0006842062302150053,1
EA,NSC,0.0005607424859078034,10
EA,NTAP,-0.00032564610403897505,120
EA,NTRS,-0.00037122053206153157,20
EA,NUE,-0.0004149825454971626,1
EA,NVDA,0.00019483933094830837,5
EA,NVR,0.0006924120751459101,5
EA,NWS,-0.0004387757683446564,60
EA,NWSA,-0.0005620417091002219,20
EA,NXPI,-0.00045169696308115076,1
EA,O,0.0002374575859320173,10
EA,ODFL,0.0007803746979838721,1
EA,OKE,0.0003278422882244011,1
EA,OMC,-0.00048386097205011555,1
EA,ON,-0.0009199066260981618,1
EA,ORCL,0.0003807229493343863,5
EA,ORLY,0.0006509382176944294,30
EA,OTIS,-0.0002858271002421593,120
EA,OXY,0.0002887810755488397,10
EA,PANW,0.0004822074658679524,30
EA,PARA,-0.0002664645113478358,120
